blockNumber,timeStamp,hash,nonce,blockHash,from,contractAddress,to,value,tokenName,tokenSymbol,tokenDecimal,transactionIndex,gas,gasPrice,gasUsed,cumulativeGasUsed,input,confirmations
29876133,2025-05-06 14:26:53,0x4abb48f98763de3b273ad4d87345d06ab2cc2a577b4b27e49af08e7e1ef47a72,14,0x0e3e80d487ab81a5727d1aa4fa813e9f1320e0cd17dc17af2dbe21a132378f00,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,3.482696030924015e-14,Cerebrum DAO Token,NEURON,18,150,373865,1213191,369763,62998278,deprecated,222312
29876050,2025-05-06 14:24:07,0x0bec4469671f80089e5febe171284f434efde0a93c95fe42cfc2dbd7f6059bb5,8,0x194fa37d2a711e1cd68f02b5a652dff09fa7b2664bbf6d567c5b043a1aacbb36,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,0x3568c7a4f7545805e379c264303239781b4e9a79,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,3.8309656340164165e-13,Cerebrum DAO Token,NEURON,18,139,100000,1212627,30353,54946485,deprecated,222395
29876013,2025-05-06 14:22:53,0xdfcb8e6a7c8452cb17c7c84ad590877cce9e5ba4b8e5c3d217687fa00b67bdbe,6,0xc93e8f055dfcc3c2e064895e75ef64169e746b72d1689b5e0116b9aadc97f995,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,1.3669413826330688e-14,Cerebrum DAO Token,NEURON,18,240,500000,2435182,159281,56834384,deprecated,222432
29876013,2025-05-06 14:22:53,0xdfcb8e6a7c8452cb17c7c84ad590877cce9e5ba4b8e5c3d217687fa00b67bdbe,6,0xc93e8f055dfcc3c2e064895e75ef64169e746b72d1689b5e0116b9aadc97f995,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,1.3669413826330688e-14,Cerebrum DAO Token,NEURON,18,240,500000,2435182,159281,56834384,deprecated,222432
29875957,2025-05-06 14:21:01,0xb9fc9dc099a682959cf63a4ddc68715c4f039f94c9bea24a006a48faccd7ddf7,5,0x5a72a65bfa6e089f4e6b8afe2d56707f0ba84d3c88ac4c860d353d68b6996517,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,1.1753248550198384e-14,Cerebrum DAO Token,NEURON,18,76,500000,2437381,159325,30872570,deprecated,222488
29875957,2025-05-06 14:21:01,0xb9fc9dc099a682959cf63a4ddc68715c4f039f94c9bea24a006a48faccd7ddf7,5,0x5a72a65bfa6e089f4e6b8afe2d56707f0ba84d3c88ac4c860d353d68b6996517,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,1.1753248550198384e-14,Cerebrum DAO Token,NEURON,18,76,500000,2437381,159325,30872570,deprecated,222488
29875914,2025-05-06 14:19:35,0x69c391aca6f55729f1975198c456e13b331474125118dc4a53ad34de13b21610,4,0xe71e5e4ce67bec1bc68f4d637009be6dabf06053c2ed8f46cfa2ebcb5d1e5a4e,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,7.23228155016101e-17,Cerebrum DAO Token,NEURON,18,134,500000,2432483,154356,34846219,deprecated,222531
29875914,2025-05-06 14:19:35,0x69c391aca6f55729f1975198c456e13b331474125118dc4a53ad34de13b21610,4,0xe71e5e4ce67bec1bc68f4d637009be6dabf06053c2ed8f46cfa2ebcb5d1e5a4e,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,0x3568c7a4f7545805e379c264303239781b4e9a79,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,7.23228155016101e-17,Cerebrum DAO Token,NEURON,18,134,500000,2432483,154356,34846219,deprecated,222531
29875869,2025-05-06 14:18:05,0x2c9b023174680d051bbc7989fd1ab17456263281186f1b87fe554898a33ba0b1,3,0x3cbcae2aff9b903d75bcb1d399c94816070e8694ea9ddffc06f9ffea7d492384,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,9.726396092505311e-17,Cerebrum DAO Token,NEURON,18,108,500000,2436089,154356,19569406,deprecated,222576
29875869,2025-05-06 14:18:05,0x2c9b023174680d051bbc7989fd1ab17456263281186f1b87fe554898a33ba0b1,3,0x3cbcae2aff9b903d75bcb1d399c94816070e8694ea9ddffc06f9ffea7d492384,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,0x3568c7a4f7545805e379c264303239781b4e9a79,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,9.726396092505311e-17,Cerebrum DAO Token,NEURON,18,108,500000,2436089,154356,19569406,deprecated,222576
29875823,2025-05-06 14:16:33,0x90526fd617360da8a2dff0aa5429080b52238b1fd326b856af32941e1b9c07a3,1,0x9e12b1e2c517f1645be53868332f8b43c8fafc5277f9a3574e1514025f230dc6,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,5.476774526241484e-17,Cerebrum DAO Token,NEURON,18,167,500000,2436719,153900,36496280,deprecated,222622
29875823,2025-05-06 14:16:33,0x90526fd617360da8a2dff0aa5429080b52238b1fd326b856af32941e1b9c07a3,1,0x9e12b1e2c517f1645be53868332f8b43c8fafc5277f9a3574e1514025f230dc6,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x59c7c832e96d2568bea6db468c1aadcbbda08a52,5.476774526241484e-17,Cerebrum DAO Token,NEURON,18,167,500000,2436719,153900,36496280,deprecated,222622
29875774,2025-05-06 14:14:55,0x9c477490a99938ecd51909c02fbd7eaf5f2cad6f0cb0579d77cb7f3da1d1fe8b,9,0x5d7de4e1122a6ebda17a607979750e07fe7c4e324908c68806412a9e3db5fe9b,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,3.577887200562768e-13,Cerebrum DAO Token,NEURON,18,158,51133,1237597,46168,52235350,deprecated,222671
29870337,2025-05-06 11:13:41,0xd388d4c7b6b49b39639804d84f4587a604816959aa5e518ee5a45bbe7d36f01e,7,0xe5557687792620db2a66637db645ad43a318cea5a8947e748e15272380a36287,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,3.577887200562768e-13,Cerebrum DAO Token,NEURON,18,48,198401,5936997,137929,12298852,deprecated,228108
29870337,2025-05-06 11:13:41,0xd388d4c7b6b49b39639804d84f4587a604816959aa5e518ee5a45bbe7d36f01e,7,0xe5557687792620db2a66637db645ad43a318cea5a8947e748e15272380a36287,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,8.967135841009444e-16,Cerebrum DAO Token,NEURON,18,48,198401,5936997,137929,12298852,deprecated,228108
29870337,2025-05-06 11:13:41,0xd388d4c7b6b49b39639804d84f4587a604816959aa5e518ee5a45bbe7d36f01e,7,0xe5557687792620db2a66637db645ad43a318cea5a8947e748e15272380a36287,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ff5693b99212da76ad316178a184ab56d299b43,3.586854336403778e-13,Cerebrum DAO Token,NEURON,18,48,198401,5936997,137929,12298852,deprecated,228108
29858221,2025-05-06 04:29:49,0x57cdd44f14f4c9cb6b47084b1c13178ac4d4f5db545c7388b833d277212a64e0,30,0x85276716f7c6e7211ace6b7a642786ab519511dce94c9a1758158e2256f43446,0x3391aaaa8dbdd32b38403693ac58a6a9e3d75410,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0000000000000000000000000000000000000000,6.007847872886425e-12,Cerebrum DAO Token,NEURON,18,111,152649,2154108,130318,31725009,deprecated,240224
29858164,2025-05-06 04:27:55,0x6668566c82ef173813cc5a9cfcd807d67000207306cbb47c29b71d18e3f5ad38,3203,0x40a248241b65dd63db14b09f61cd2e1076b8fbce208b940ab81347d083e25b97,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xcf43464ae02c0c0ce0116802bbcc4b062da29265,1.8064646777732756e-17,Cerebrum DAO Token,NEURON,18,93,230936,1160379,165439,37729487,deprecated,240281
29858161,2025-05-06 04:27:49,0xabef6ab09daa5e07af7b6a77dc86310bf57f18fabb74830b2061d237c33d1c63,76707,0x764648269026194b7f01bf368fdb87d5d886a48d222916b3917a874be1640128,0xdb6f1920a889355780af7570773609bd8cb1f498,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3391aaaa8dbdd32b38403693ac58a6a9e3d75410,2.0009439000907875e-12,Cerebrum DAO Token,NEURON,18,36,794061,2911159,431437,11259715,deprecated,240284
29858161,2025-05-06 04:27:49,0xabef6ab09daa5e07af7b6a77dc86310bf57f18fabb74830b2061d237c33d1c63,76707,0x764648269026194b7f01bf368fdb87d5d886a48d222916b3917a874be1640128,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xdb6f1920a889355780af7570773609bd8cb1f498,2.0009439000907875e-12,Cerebrum DAO Token,NEURON,18,36,794061,2911159,431437,11259715,deprecated,240284
29858116,2025-05-06 04:26:19,0x346298da6178a9d3d3534843ec536294b86be9ee5caed2e02615957653fb90af,1663,0x549d182e626bd6e418ea64b678c3ad3243028d74a0230bba44464845a1ec750d,0x6ee62fb521531b587e79262d759dec8ce4fef341,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0000000000000000000000000000000000000000,6.039240279918749e-12,Cerebrum DAO Token,NEURON,18,105,152649,1831075,130318,36339222,deprecated,240329
29858037,2025-05-06 04:23:41,0x52a15a65fbd4570c5fe011eac75134c12cb984bf117f149fcad06956a09e3e3f,1662,0x14ae1ed23da35e3916fd68b00b637e1f4bb654c0e534e4b0ad4fe3ddc1f43fdf,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ee62fb521531b587e79262d759dec8ce4fef341,6.039240279918749e-12,Cerebrum DAO Token,NEURON,18,40,1370745,3226392,1018216,10592625,deprecated,240408
29858037,2025-05-06 04:23:41,0x52a15a65fbd4570c5fe011eac75134c12cb984bf117f149fcad06956a09e3e3f,1662,0x14ae1ed23da35e3916fd68b00b637e1f4bb654c0e534e4b0ad4fe3ddc1f43fdf,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,8.240513726391976e-13,Cerebrum DAO Token,NEURON,18,40,1370745,3226392,1018216,10592625,deprecated,240408
29858037,2025-05-06 04:23:41,0x52a15a65fbd4570c5fe011eac75134c12cb984bf117f149fcad06956a09e3e3f,1662,0x14ae1ed23da35e3916fd68b00b637e1f4bb654c0e534e4b0ad4fe3ddc1f43fdf,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,3.576880464770532e-12,Cerebrum DAO Token,NEURON,18,40,1370745,3226392,1018216,10592625,deprecated,240408
29858037,2025-05-06 04:23:41,0x52a15a65fbd4570c5fe011eac75134c12cb984bf117f149fcad06956a09e3e3f,1662,0x14ae1ed23da35e3916fd68b00b637e1f4bb654c0e534e4b0ad4fe3ddc1f43fdf,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,1.6383084425090195e-12,Cerebrum DAO Token,NEURON,18,40,1370745,3226392,1018216,10592625,deprecated,240408
29858002,2025-05-06 04:22:31,0x810038aee2ac603173c9838fc5ba30e29d0fd0018e2815e6aff68c5118cd0dad,90704,0x1e6c19ddb986703a72fdb7fdcafa1df2fbb1d64e487c065072b2fe2af7598af6,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1e-11,Cerebrum DAO Token,NEURON,18,88,930067,1423141,613372,29295767,deprecated,240443
29858002,2025-05-06 04:22:31,0x810038aee2ac603173c9838fc5ba30e29d0fd0018e2815e6aff68c5118cd0dad,90704,0x1e6c19ddb986703a72fdb7fdcafa1df2fbb1d64e487c065072b2fe2af7598af6,0x7ae782dcb73d02b0510e9bdb5d5720b5c493dcbd,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,1e-11,Cerebrum DAO Token,NEURON,18,88,930067,1423141,613372,29295767,deprecated,240443
29858002,2025-05-06 04:22:31,0x810038aee2ac603173c9838fc5ba30e29d0fd0018e2815e6aff68c5118cd0dad,90704,0x1e6c19ddb986703a72fdb7fdcafa1df2fbb1d64e487c065072b2fe2af7598af6,0x801c8a65977661210a596465da90fb5ec1e19457,0x3568c7a4f7545805e379c264303239781b4e9a79,0x7ae782dcb73d02b0510e9bdb5d5720b5c493dcbd,1e-11,Cerebrum DAO Token,NEURON,18,88,930067,1423141,613372,29295767,deprecated,240443
29852910,2025-05-06 01:32:47,0x4f14a67b3683096f4feb0f9f016b4820145112144df1528873f80e3af38afc39,6,0xe97585db177523f0e8c417c5b08ad6463d939bcc53f2f7208782f14c66a413ae,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,7e-36,Cerebrum DAO Token,NEURON,18,185,51024,1260363,46060,93079413,deprecated,245535
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5b3ad675c3744a7b2e058d72ab1c71049ca00f1e,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xbd81db560cf889fb1070e0ef7241fc07c71b4ae9,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xe4d4a7bf3cc807315d70b8f7f8f3d9ef11c589ac,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x9c1913470c0820ab03fc8d1b1271a8a96b47012f,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x72e957d233d34241a66d5db8ffb248dff37f6202,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc55b0f1f7b54ff41e315a060224b044fa3fd3da1,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xebea893013a1a75ab34c7c39b63017d269bb315b,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc4159b8d9eeb9247ac8ba3565860aae53ad01f0b,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x26e0c2b5964ca86fd993e54fafa5142483c7f856,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29848641,2025-05-05 23:10:29,0xf12bee663b51ab08b1c5b6c9540582d3f61017de8119f1543893dca7300a7fee,4,0xeca104e3d58e22cb78bc54dad60c172fb187c43b92d22b1788e6c7d406198828,0x903d8a44d2272778392ef7ee9d50bfd309fab9c3,0x3568c7a4f7545805e379c264303239781b4e9a79,0x64b13a58b8a2733a8f01b73201b5646fb7c54944,2.0000000000000002e-36,Cerebrum DAO Token,NEURON,18,106,342368,1256337,338514,58311831,deprecated,249804
29838301,2025-05-05 17:25:49,0xa333c4f74e81f618998b972bd5fa3447452f89a53732f5e38c2395b823bddfa8,11,0x57a717a540f6b6403062e94bba2d62f893f6c09d84d3b4cfdc22574347429dd3,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0xf58e84c4c07532be26bb6868eecada618c5460a7,3.882043547331308e-13,Cerebrum DAO Token,NEURON,18,47,337693,4150015,249051,13795215,deprecated,260144
29838301,2025-05-05 17:25:49,0xa333c4f74e81f618998b972bd5fa3447452f89a53732f5e38c2395b823bddfa8,11,0x57a717a540f6b6403062e94bba2d62f893f6c09d84d3b4cfdc22574347429dd3,0x6ff5693b99212da76ad316178a184ab56d299b43,0x3568c7a4f7545805e379c264303239781b4e9a79,0x5d64d14d2cf4fe5fe4e65b1c7e3d11e18d493091,9.7294324494519e-16,Cerebrum DAO Token,NEURON,18,47,337693,4150015,249051,13795215,deprecated,260144
29838301,2025-05-05 17:25:49,0xa333c4f74e81f618998b972bd5fa3447452f89a53732f5e38c2395b823bddfa8,11,0x57a717a540f6b6403062e94bba2d62f893f6c09d84d3b4cfdc22574347429dd3,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ff5693b99212da76ad316178a184ab56d299b43,3.891772979780759e-13,Cerebrum DAO Token,NEURON,18,47,337693,4150015,249051,13795215,deprecated,260144
29803590,2025-05-04 22:08:47,0x3ecc67265ae2c5cdfa5ff2f07e47d1204fdcc6dd5e7071701757c5ee05995fa0,37,0xa6b5b8d22978b69e5fa862bdff4c2634cafaec8c9674571922e617cbaa47f7c7,0x0250e5cfa564e26aba0af8399328a7169fb94e02,0x3568c7a4f7545805e379c264303239781b4e9a79,0xdb9f90626b16551810a3493f85cee01eb9eaff63,6.535474658563e-11,Cerebrum DAO Token,NEURON,18,41,79564,3188625,52253,17112635,deprecated,294855
29791856,2025-05-04 15:37:39,0x83d8099134612e6bfd498e3b34f86760655117f29dfeb902749b42f77010371a,542,0xcf7222d795e8c8e71f7157cf61a34fdd8a1b3cb8acb3319bcc699d88dec6123f,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.5451783723982542e-12,Cerebrum DAO Token,NEURON,18,20,1754305,5997484,309979,8490678,deprecated,306589
29791856,2025-05-04 15:37:39,0x83d8099134612e6bfd498e3b34f86760655117f29dfeb902749b42f77010371a,542,0xcf7222d795e8c8e71f7157cf61a34fdd8a1b3cb8acb3319bcc699d88dec6123f,0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,0x3568c7a4f7545805e379c264303239781b4e9a79,0xc7d3ab410d49b664d03fe5b1038852ac852b1b29,1.5451783723982542e-12,Cerebrum DAO Token,NEURON,18,20,1754305,5997484,309979,8490678,deprecated,306589
29791856,2025-05-04 15:37:39,0x83d8099134612e6bfd498e3b34f86760655117f29dfeb902749b42f77010371a,542,0xcf7222d795e8c8e71f7157cf61a34fdd8a1b3cb8acb3319bcc699d88dec6123f,0x745150611a9dd2b4f90f5aa02c112eaaa4375cfe,0x3568c7a4f7545805e379c264303239781b4e9a79,0x0a2854fbbd9b3ef66f17d47284e7f899b9509330,1.5451783723982542e-12,Cerebrum DAO Token,NEURON,18,20,1754305,5997484,309979,8490678,deprecated,306589
29751536,2025-05-03 17:13:39,0x20709d757e408f034b5ae00c0373f49dbcd2f70334b68a9b8da4f33f3a518141,3620,0x6b665f1a2149bf9c1e35b273128614ae8bd377f8902aa18aaebe68dcc17359d9,0x3ced11c610556e5292fbc2e75d68c3899098c14c,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,1.1453563308476277e-15,Cerebrum DAO Token,NEURON,18,199,347379,1695014,244629,61219715,deprecated,346909
29751536,2025-05-03 17:13:39,0x20709d757e408f034b5ae00c0373f49dbcd2f70334b68a9b8da4f33f3a518141,3620,0x6b665f1a2149bf9c1e35b273128614ae8bd377f8902aa18aaebe68dcc17359d9,0xd10029a7a288d936392aa8a971228114b423438d,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3ced11c610556e5292fbc2e75d68c3899098c14c,1.1453563308476277e-15,Cerebrum DAO Token,NEURON,18,199,347379,1695014,244629,61219715,deprecated,346909
29721634,2025-05-03 00:36:55,0xf91987ce034dc93c33cc63a86fed52c09ed527b8f54d1ab1c971e4228c09d5b9,3592,0x0e1fdad306f6646c7facebc593d090d73aa1f35132ff8584bfa34d4951d03176,0x3ced11c610556e5292fbc2e75d68c3899098c14c,0x3568c7a4f7545805e379c264303239781b4e9a79,0xd10029a7a288d936392aa8a971228114b423438d,1.1453563308476277e-15,Cerebrum DAO Token,NEURON,18,139,604592,1595172,418546,52962454,deprecated,376811
29721634,2025-05-03 00:36:55,0xf91987ce034dc93c33cc63a86fed52c09ed527b8f54d1ab1c971e4228c09d5b9,3592,0x0e1fdad306f6646c7facebc593d090d73aa1f35132ff8584bfa34d4951d03176,0x3ced11c610556e5292fbc2e75d68c3899098c14c,0x3568c7a4f7545805e379c264303239781b4e9a79,0xde7259893af7cdbc9fd806c6ba61d22d581d5667,2.2872020197528912e-18,Cerebrum DAO Token,NEURON,18,139,604592,1595172,418546,52962454,deprecated,376811
29721634,2025-05-03 00:36:55,0xf91987ce034dc93c33cc63a86fed52c09ed527b8f54d1ab1c971e4228c09d5b9,3592,0x0e1fdad306f6646c7facebc593d090d73aa1f35132ff8584bfa34d4951d03176,0x3ced11c610556e5292fbc2e75d68c3899098c14c,0x3568c7a4f7545805e379c264303239781b4e9a79,0xde7259893af7cdbc9fd806c6ba61d22d581d5667,5.718005049382228e-19,Cerebrum DAO Token,NEURON,18,139,604592,1595172,418546,52962454,deprecated,376811
29721634,2025-05-03 00:36:55,0xf91987ce034dc93c33cc63a86fed52c09ed527b8f54d1ab1c971e4228c09d5b9,3592,0x0e1fdad306f6646c7facebc593d090d73aa1f35132ff8584bfa34d4951d03176,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3ced11c610556e5292fbc2e75d68c3899098c14c,1.1482153333723188e-15,Cerebrum DAO Token,NEURON,18,139,604592,1595172,418546,52962454,deprecated,376811
29717461,2025-05-02 22:17:49,0xccced48b7a0a9dac8f575601f2fbbd48120c5401c753d9adc6a79cb2dc76e51c,74341,0x658f0daf5de22ae3a7f588b1f9323e4858198cc8da9966a01aa2633da3773011,0xdb6f1920a889355780af7570773609bd8cb1f498,0x3568c7a4f7545805e379c264303239781b4e9a79,0x3391aaaa8dbdd32b38403693ac58a6a9e3d75410,2.001546666976283e-12,Cerebrum DAO Token,NEURON,18,45,808749,3798413,435111,14335910,deprecated,380984
29717461,2025-05-02 22:17:49,0xccced48b7a0a9dac8f575601f2fbbd48120c5401c753d9adc6a79cb2dc76e51c,74341,0x658f0daf5de22ae3a7f588b1f9323e4858198cc8da9966a01aa2633da3773011,0x77e0c0e305453365ac024943b68dd26ca48c8871,0x3568c7a4f7545805e379c264303239781b4e9a79,0xdb6f1920a889355780af7570773609bd8cb1f498,2.001546666976283e-12,Cerebrum DAO Token,NEURON,18,45,808749,3798413,435111,14335910,deprecated,380984
29710673,2025-05-02 18:31:33,0x1c57b41ad4881e0a4ce9d67ba6013ee0cb4d69c155c800a9fd1a504387483932,205728,0x8e04664ff339427fc3252ddd20200c147b535270f20e4a8c1adb60ddb95c8fff,0x6ea77f83ec8693666866ece250411c974ab962a8,0x3568c7a4f7545805e379c264303239781b4e9a79,0x77e0c0e305453365ac024943b68dd26ca48c8871,5.557494774442456e-13,Cerebrum DAO Token,NEURON,18,51,595580,5654055,321368,18681447,deprecated,387772
29710673,2025-05-02 18:31:33,0x1c57b41ad4881e0a4ce9d67ba6013ee0cb4d69c155c800a9fd1a504387483932,205728,0x8e04664ff339427fc3252ddd20200c147b535270f20e4a8c1adb60ddb95c8fff,0x69134c60a2ff3983b8841f6aa3872a9204099771,0x3568c7a4f7545805e379c264303239781b4e9a79,0x6ea77f83ec8693666866ece250411c974ab962a8,5.557494774442456e-13,Cerebrum DAO Token,NEURON,18,51,595580,5654055,321368,18681447,deprecated,387772
